type,entity_name,location_id,project_id,address_primary,city,state,zip_code,latitude,longitude,technology,upload_speed_anticipated,download_speed_anticipated,,
S,HORNBECK HIGH SCHOOL,2000002990,CM61-BEAD-LA-152-2048,2363 STILLWELL AVE,HORNBECK,LA,71439,31.32577,-93.39475,50,1000,1000,,1
F,HORNBECK POLICE DEPARTMENT,2000002995,CM61-BEAD-LA-152-2048,1083 HAMMOND ST,HORNBECK,LA,71439,31.32542,-93.39842,50,1000,1000,,1
F,MONTGOMERY VOLUNTEER FIRE DEPARTMENT,2000003003,CM61-BEAD-LA-152-2048,631 WOODLAND ST,MONTGOMERY,LA,71454,31.66617,-92.89021,50,1000,1000,,1
S,PICKERING HIGH SCHOOL,2000003007,CM61-BEAD-LA-152-2048,180 LEBLEU RD,LEESVILLE,LA,71446,31.03951,-93.27209,50,1000,1000,,1
F,TENSAS PARISH FIRE DISTRICT 1 STATION 9,2000003029,CM61-BEAD-LA-152-2048,662 STATE HIGHWAY 571,WATERPROOF,LA,71375,31.8033,-91.436,50,1000,1000,,1
S,SIMPSON HIGH SCHOOL,2000003084,CM61-BEAD-LA-152-2048,4262 HIGHWAY 8,SIMPSON,LA,71474,31.26091,-93.01006,50,1000,1000,,1
F,SLAGLE VOLUNTEER FIRE DEPARTMENT,2000003101,CM61-BEAD-LA-152-2048,8807 STATE HIGHWAY 8,LEESVILLE,LA,71446,31.17663,-93.22251,50,1000,1000,,1
F,NATCHITOCHES FIRE PROTECTION DISTRICT 10,2000003110,CM61-BEAD-LA-152-2048,140 STATE HIGHWAY 485,POWHATAN,LA,71066,31.87197,-93.20239,50,1000,1000,,1
F,RED RIVER FIRE PARISH WIDE FIRE PROTECTION DISTRICT STATION 6,2000003137,CM61-BEAD-LA-152-2048,PARISH RD 503,COUSHATTA,LA,71019,31.97199,-93.18668,50,1000,1000,,1
S,NATCHITOCHES CENTRAL HIGH SCHOOL,2000003150,CM61-BEAD-LA-152-2048,6513 HIGHWAY 1 S BYPASS,NATCHITOCHES,LA,71457,31.74669,-93.10928,50,1000,1000,,1
S,ST EDWARD SCHOOL,2000003151,CM61-BEAD-LA-152-2048,175 PORTER ST,NEW IBERIA,LA,70560,30.00209,-91.82577,50,1000,1000,,1
H,BAYNE JONES ARMY COMMUNITY HOSPITAL,2000003158,CM61-BEAD-LA-152-2048,"1585 3RD ST, BUILDING 285",FORT POLK,LA,71459,31.06253,-93.21441,50,1000,1000,,1
S,GRANT JUNIOR HIGH SCHOOL,2000003197,CM61-BEAD-LA-152-2048,17773 HIGHWAY 167,DRY PRONG,LA,71423,31.5521,-92.5204,50,1000,1000,,1
H,VERNON PARISH HEALTH DEPARTMENT,2000003230,CM61-BEAD-LA-152-2048,406 W FERTITTA BOULEVARD,LEESVILLE,LA,71446,31.13745,-93.26582,50,1000,1000,,1
S,ST. CHARLES STREET ELEMENTARY SCHOOL,2000003233,CM61-BEAD-LA-152-2048,1921 ST CHARLES ST,JEANERETTE,LA,70544,29.91963,-91.67349,50,1000,1000,,1
F,JACKSON PARISH AMBULANCE SERVICE DISTRICT,2000003238,CM61-BEAD-LA-152-2048,115 WATTS ST,JONESBORO,LA,71251,32.25372,-92.72119,50,1000,1000,,1
S,GUEYDAN HIGH SCHOOL,2000003242,CM61-BEAD-LA-152-2048,901 MAIN ST,GUEYDAN,LA,70542,30.02594,-92.50452,50,1000,1000,,1
S,EAST LEESVILLE ELEMENTARY SCHOOL,2000003251,CM61-BEAD-LA-152-2048,203 BELVIEW RD,LEESVILLE,LA,71446,31.15253,-93.26205,50,1000,1000,,1
S,M.R. WEAVER ELEMENTARY SCHOOL,2000003257,CM61-BEAD-LA-152-2048,520 STMAURICE LANE,NATCHITOCHES,LA,71457,31.76496,-93.0775,50,1000,1000,,1
L,PAUL LAWRENCE DUNBAR BR LIBRARY,2000003277,CM61-BEAD-LA-152-2048,1003 N GLADYS ST,LEESVILLE,LA,71446,31.15133,-93.27025,50,1000,1000,,1
F,CLARENCE POLICE DEPARTMENT,2000003283,CM61-BEAD-LA-152-2048,6004 UNITED STATES HIGHWAY 71,CLARENCE,LA,71414,31.81949,-93.02671,50,1000,1000,,1
F,NATCHITOCHES FIRE DEPARTMENT STATION 3,2000003291,CM61-BEAD-LA-152-2048,620 MARTIN LUTHER KING JUNIOR DR,NATCHITOCHES,LA,71457,31.76162,-93.09562,50,1000,1000,,1
F,NATCHITOCHES FIRE PROTECTION DISTRICT 7 STATION 5,2000003308,CM61-BEAD-LA-152-2048,112 STATE HIGHWAY 487,MARTHAVILLE,LA,71450,31.87351,-93.38697,50,1000,1000,,1
S,LINCOLN PARISH EARLY CHILDHOOD CENTER,2000003340,CM61-BEAD-LA-152-2048,801 E MISSISSIPPI AVE,RUSTON,LA,71270,32.53009,-92.62728,50,1000,1000,,1
S,JOHNSTON HOPKINS ELEMENTARY SCHOOL,2000003357,CM61-BEAD-LA-152-2048,1200 HOPKINS ST,NEW IBERIA,LA,70560,30.00604,-91.83616,50,1000,1000,,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - KAPLAN STATION,2000003358,CM61-BEAD-LA-152-2048,710 N ELEAZAR AVE,KAPLAN,LA,70548,30.0081,-92.29865,50,1000,1000,,1
F,NATCHITOCHES PARISH SHERIFFS OFFICE,2000003361,CM61-BEAD-LA-152-2048,200 CHURCH ST,NATCHITOCHES,LA,71457,31.76118,-93.088,50,1000,1000,,1
F,NATCHITOCHES FIRE DEPARTMENT STATION 2,2000003365,CM61-BEAD-LA-152-2048,701 E 5TH ST,NATCHITOCHES,LA,71457,31.76242,-93.07828,50,1000,1000,,1
F,HODGE POLICE DEPARTMENT,2000003372,CM61-BEAD-LA-152-2048,4693 QUITMAN HIGHWAY,HODGE,LA,71247,32.26686,-92.72392,50,1000,1000,,1
F,HODGE VOLUNTEER FIRE DEPARTMENT,2000003376,CM61-BEAD-LA-152-2048,ADVANCE ST,HODGE,LA,71247,32.26727,-92.72537,50,1000,1000,,1
F,SANDY CREEK VOLUNTEER FIRE DEPARTMENT,2000003377,CM61-BEAD-LA-152-2048,10119 STATE HIGHWAY 111,ANACOCO,LA,71403,31.19381,-93.48491,50,1000,1000,,1
F,BURR FERRY VOLUNTEER FIRE DEPARTMENT STATION 5,2000003380,CM61-BEAD-LA-152-2048,12466 STATE HIGHWAY 8,LEESVILLE,LA,71446,31.16236,-93.17181,50,1000,1000,,1
S,VERNON MIDDLE SCHOOL,2000003384,CM61-BEAD-LA-152-2048,1410 NONA ST,LEESVILLE,LA,71446,31.15083,-93.27602,50,1000,1000,,1
S,JESSE OWENS ELEMENTARY SCHOOL,2000003399,CM61-BEAD-LA-152-2048,203 THIRTEENTH ST,GUEYDAN,LA,70542,30.02223,-92.49986,50,1000,1000,,1
F,ASHLAND POLICE DEPARTMENT,2000003407,CM61-BEAD-LA-152-2048,2085 STATE HIGHWAY 155,ASHLAND,LA,71002,32.10287,-93.1433,50,1000,1000,,1
F,NATCHITOCHES PARISH FIRE PROTECTION DISTRICT 7 STATION 1,2000003411,CM61-BEAD-LA-152-2048,191 PINE ST,ROBELINE,LA,71469,31.68988,-93.30218,50,1000,1000,,1
F,LYDIA VOLUNTEER FIRE DEPARTMENT STATION 800,2000003418,CM61-BEAD-LA-152-2048,7209 WEEKS ISLAND RD,LYDIA,LA,70565,29.92015,-91.79211,50,1000,1000,,1
F,COLFAX POLICE DEPARTMENT,2000003445,CM61-BEAD-LA-152-2048,1208 MAIN ST,COLFAX,LA,71417,31.522,-92.6993,50,1000,1000,,1
L,BRANCH GUEYDAN LIBRARY,2000003447,CM61-BEAD-LA-152-2048,704 10TH ST,GUEYDAN,LA,70542,30.02844,-92.50358,50,1000,1000,,1
F,TENSAS PARISH FIRE DISTRICT 1 STATION 3,2000003448,CM61-BEAD-LA-152-2048,413 MAIN ST,WATERPROOF,LA,71375,31.80773,-91.38067,50,1000,1000,,1
F,NATCHITOCHES PARISH FIRE PROTECTION DISTRICT 7 STATION 3,2000003458,CM61-BEAD-LA-152-2048,4307 STATE HIGHWAY 485,ROBELINE,LA,71469,31.78388,-93.28436,50,1000,1000,,1
H,NATCHITOCHES PARISH HEALTH UNIT,2000003460,CM61-BEAD-LA-152-2048,625 BIENVILLE ST,NATCHITOCHES,LA,71457,31.75142,-93.07616,50,1000,1000,,1
L,GRAMBLING STATE UNIVERSITY INC,2000003462,CM61-BEAD-LA-152-2048,100 JOHNSON ST,GRAMBLING,LA,71245,32.52377,-92.72866,50,1000,1000,,1
F,GOLDONNA AREA FIRE PROTECTION DISTRICT 2,2000003465,CM61-BEAD-LA-152-2048,VINE ST,GOLDONNA,LA,71031,32.01742,-92.90768,50,1000,1000,,1
F,VERNON PARISH SHERIFFS DEPARTMENT / VERNON PARISH JAIL,2000003469,CM61-BEAD-LA-152-2048,203 S THIRD ST,LEESVILLE,LA,71446,31.14257,-93.26139,50,1000,1000,,1
F,GUEYDAN POLICE DEPARTMENT,2000003470,CM61-BEAD-LA-152-2048,414 MAIN ST,GUEYDAN,LA,70542,30.02553,-92.51015,50,1000,1000,,1
S,NORTH POLK ELEMENTARY SCHOOL,2000003481,CM61-BEAD-LA-152-2048,4978 UNIVERSITY PARKWAY,LEESVILLE,LA,71459,31.1233,-93.257,50,1000,1000,,1
L,GRANT PARISH LIBRARY,2000003497,CM61-BEAD-LA-152-2048,300 MAIN ST,COLFAX,LA,71417,31.51719,-92.71152,50,1000,1000,,1
L,JACKSON PARISH LIBRARY,2000003501,CM61-BEAD-LA-152-2048,614 S POLK AVE,JONESBORO,LA,71251,32.23943,-92.71476,50,1000,1000,,1
S,VERDA ELEMENTARY SCHOOL,2000003515,CM61-BEAD-LA-152-2048,2580 HIGHWAY 122,MONTGOMERY,LA,71454,31.66373,-92.87648,50,1000,1000,,1
F,RUSTON FIRE DEPARTMENT STATION 3,2000003552,CM61-BEAD-LA-152-2048,2502 N TRENTON ST,RUSTON,LA,71270,32.55733,-92.64176,50,1000,1000,,1
F,HORNBECK VOLUNTEER FIRE DEPARTMENT,2000003554,CM61-BEAD-LA-152-2048,527 HAMMOND ST,HORNBECK,LA,71439,31.32939,-93.40002,50,1000,1000,,1
F,ROBELINE POLICE DEPARTMENT,2000003569,CM61-BEAD-LA-152-2048,9069 TEXAS ST,ROBELINE,LA,71469,31.69092,-93.30345,50,1000,1000,,1
F,GRAMBLING STATE UNIVERSITY POLICE DEPARTMENT,2000003584,CM61-BEAD-LA-152-2048,MAIN ST AND CENTRAL AVE,GRAMBLING,LA,71245,32.52159,-92.71231,50,1000,1000,,1
F,WARD FOUR FIRE PROTECTION DISTRICT,2000003622,CM61-BEAD-LA-152-2048,261 STATE HIGHWAY 505,JONESBORO,LA,71251,32.23981,-92.6086,50,1000,1000,,1
S,PARKWAY ELEMENTARY SCHOOL,2000003630,CM61-BEAD-LA-152-2048,3585 UNIVERSITY PARKWAY,LEESVILLE,LA,71446,31.12791,-93.26222,50,1000,1000,,1
F,CANEY VOLUNTEER FIRE DEPARTMENT STATION 17,2000003674,CM61-BEAD-LA-152-2048,144 STATE HIGHWAY 464,LEESVILLE,LA,71446,31.11756,-93.38819,50,1000,1000,,1
S,ROSEPINE HIGH SCHOOL,2000003676,CM61-BEAD-LA-152-2048,502 LOUISIANA AVE,ROSEPINE,LA,70659,30.9275,-93.28515,50,1000,1000,,1
L,IBERIA PARISH LIBRARY,2000003677,CM61-BEAD-LA-152-2048,411 KENTUCKY ST,JEANERETTE,LA,70544,29.91953,-91.67348,50,1000,1000,,1
L,BRANCH POLLOCK LIBRARY,2000003716,CM61-BEAD-LA-152-2048,PRICE RD,POLLOCK,LA,71467,31.4901,-92.3996,50,1000,1000,,1
S,EVANS HIGH SCHOOL,2000003717,CM61-BEAD-LA-152-2048,HIGHWAY 111,EVANS,LA,70639,31.06995,-93.48817,50,1000,1000,,1
F,PITKIN VOLUNTEER FIRE DEPARTMENT,2000003718,CM61-BEAD-LA-152-2048,12778 STATE HIGHWAY 10,PITKIN,LA,70656,30.9361,-92.9385,50,1000,1000,,1
S,MALTRAIT MEMORIAL CATHOLIC SCHOOL,2000003771,CM61-BEAD-LA-152-2048,1 CRUSADER SQ,KAPLAN,LA,70548,29.99798,-92.28485,50,1000,1000,,1
F,IBERIA PARISH FIRE PROTECTION DISTRICT 1 STATION 900 - RYNELLA VOLUNTEER FIRE DEPARTMENT,2000003777,CM61-BEAD-LA-152-2048,5105 AVERY ISLAND RD,NEW IBERIA,LA,70560,29.95114,-91.87363,50,1000,1000,,1
F,ROSEPINE VOLUNTEER FIRE DEPARTMENT,2000003797,CM61-BEAD-LA-152-2048,6857 FAGAN CIRCLE,DERIDDER,LA,70634,30.91488,-93.28175,50,1000,1000,,1
S,PITKIN HIGH SCHOOL,2000003804,CM61-BEAD-LA-152-2048,7239 HIGHWAY 463,PITKIN,LA,70656,30.945,-92.93261,50,1000,1000,,1
F,IBERIA PARISH FIRE DISTRICT 1 - JEANERETTE VOLUNTEER FIRE DEPARTMENT STATION 2,2000003807,CM61-BEAD-LA-152-2048,MARTIN LUTHER KING DR AND KERN ST,JEANERETTE,LA,70544,29.91525,-91.67822,50,1000,1000,,1
S,ROSEPINE ELEMENTARY SCHOOL,2000003809,CM61-BEAD-LA-152-2048,1208 TEXAS ST,ROSEPINE,LA,70659,30.91991,-93.28239,50,1000,1000,,1
F,DRY PRONG TOWN MARSHAL,2000003820,CM61-BEAD-LA-152-2048,607 ELM ST,DRY PRONG,LA,71423,31.57708,-92.52887,50,1000,1000,,1
S,LEESVILLE JUNIOR HIGH SCHOOL,2000003864,CM61-BEAD-LA-152-2048,480 BERRY AVE,LEESVILLE,LA,71446,31.14777,-93.25802,50,1000,1000,,1
S,FIRST ASSEMBLY CHRISTIAN ACADEMY,2000003896,CM61-BEAD-LA-152-2048,1201 S 9TH ST,LEESVILLE,LA,71446,31.13263,-93.26859,50,1000,1000,,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - MOSS BLUFF STATION,1387884779,CM61-BEAD-LA-152-2048,1737 SAM HOUSTON JONES PARKWAY,LAKE CHARLES,LA,70611,30.30025291442871,-93.22946167,50,1000,1000,,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - MOREAUVILLE STATION,1387998709,CM61-BEAD-LA-152-2048,120 FOX ST,MOREAUVILLE,LA,71355,31.035926818847656,-91.97709656,50,1000,1000,,1
S,HANSON MEMORIAL HIGH SCHOOL,1388043844,CM61-BEAD-LA-152-2048,903 ANDERSON ST,FRANKLIN,LA,70538,29.79402732849121,-91.50952148,50,1000,1000,,1
S,BREAUX BRIDGE ELEMENTARY SCHOOL,1388335010,CM61-BEAD-LA-152-2048,915 SAINT CHARLES ST,BREAUX BRIDGE,LA,70517,30.279312133789062,-91.89124298,50,1000,1000,,1
S,"Central Louisiana Technical Community College, Huey P. Long Campus",1412495654,CM61-BEAD-LA-152-2048,NA,UNINCORPORATED,LA,71483,31.94820785522461,-92.65538851,50,1000,1000,,1
S,"Louisiana Delta Community College, Jonesboro Campus",1373077011,CM61-BEAD-LA-152-2048,287 INDUSTRIAL DR BLDG G,JONESBORO,LA,71251,32.21520854,-92.71716248,50,1000,1000,,1
H,BRENTWOOD HOSPITAL,1388277031,CM61-BEAD-LA-152-2048,1006 HIGHLAND AVE,SHREVEPORT,LA,71101,32.50313186645508,-93.73984528,50,1000,1000,,1
H,Ochsner LSU Health Shreveport - Center for Orthopaedics and Sports Medicine,1388277396,CM61-BEAD-LA-152-2048,950 OLIVE ST,SHREVEPORT,LA,71104,32.49306232,-93.75055172,50,1000,1000,,1
S,CALVARY BAPTIST ACADEMY,1388281416,CM61-BEAD-LA-152-2048,9333 LINWOOD AVE,SHREVEPORT,LA,71106,32.40338897705078,-93.76139069,50,1000,1000,,1
S,NORTHWOOD HIGH SCHOOL,1388291660,CM61-BEAD-LA-152-2048,5939 OLD MOORINGSPORT RD,SHREVEPORT,LA,71107,32.60064697265625,-93.85011292,50,1000,1000,,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - JEANERETTE STATION,1387943421,CM61-BEAD-LA-152-2048,2511 MAIN ST,JEANERETTE,LA,70544,29.926828384399414,-91.67934418,50,1000,1000,,1
F,IBERIA PARISH FIRE PROTECTION DISTRICT 1 STATION 800 - LYDIA VOLUNTEER FIRE DEPARTMENT,1387946843,CM61-BEAD-LA-152-2048,7209 WEEKS ISLAND RD,NEW IBERIA,LA,70560,29.920089721679688,-91.79251862,50,1000,1000,,1
S,PARKS PRIMARY SCHOOL,1413597848,CM61-BEAD-LA-152-2048,1034 MAIN ST,PARKS,LA,70582,30.215417861938477,-91.83311462,50,1000,1000,,1
S,TECHE ELEMENTARY SCHOOL,1413598549,CM61-BEAD-LA-152-2048,2439 MAIN HIGHWAY,BREAUX BRIDGE,LA,70517,30.32558822631836,-91.85897064,50,1000,1000,,1
F,BUNKIE FIRE DEPARTMENT,1387989384,CM61-BEAD-LA-152-2048,103 WALNUT ST,BUNKIE,LA,71322,30.95427131652832,-92.18502045,50,1000,1000,,1
S,COTTONPORT ELEMENTARY,1387990449,CM61-BEAD-LA-152-2048,950 LEMOINE ST,COTTONPORT,LA,71327,30.98107147216797,-92.05304718,50,1000,1000,,1
F,ECHO - POLAND VOLUNTEER FIRE DEPARTMENT STATION 3,1412548671,CM61-BEAD-LA-152-2048,1518 STATE HIGHWAY 457,LECOMPTE,LA,71346,31.161041259765625,-92.35535431,50,1000,1000,,1
S,RAYMOND LABORDE CORRECTIONAL CENTER,1413543604,CM61-BEAD-LA-152-2048,1630 PRISON RD,COTTONPORT,LA,71327,30.97863006591797,-92.02323151,50,1000,1000,,1
S,ST ANTHONY SCHOOL,1413543968,CM61-BEAD-LA-152-2048,116 S KNOLL AVE,BUNKIE,LA,71322,30.95279312133789,-92.19023895,50,1000,1000,,1
S,LOUISIANA STATE PENITENTIARY,2000002189,CM61-BEAD-LA-152-2048,17544 TUNICA TRACE,ANGOLA,LA,70712,30.97332,-91.55926,50,1000,1000,,1
H,WEST FELICIANA PARISH HEALTH UNIT,2000002191,CM61-BEAD-LA-152-2048,5154 BURNETT RD,SAINT FRANCISVILLE,LA,70775,30.78293,-91.37435,50,1000,1000,,1
S,CECILIA HIGH SCHOOL,2000002193,CM61-BEAD-LA-152-2048,2397 CECILIA SR. HIGH SCHOOL HIGHWAY,CECILIA,LA,70521,30.33858,-91.84065,50,1000,1000,,1
S,WEST FELICIANA HIGH SCHOOL,2000002197,CM61-BEAD-LA-152-2048,8604 U.S HIGHWAY 61,SAINT FRANCISVILLE,LA,70775,30.82545,-91.38618,50,1000,1000,,1
F,WILSON POLICE DEPARTMENT,2000002207,CM61-BEAD-LA-152-2048,2528 SYCAMORE ST,WILSON,LA,70789,30.91952,-91.11904,50,1000,1000,,1
S,CHRISTIAN HERITAGE ACADEMY,2000002213,CM61-BEAD-LA-152-2048,607 PROSPER ST,VILLE PLATTE,LA,70586,30.69434,-92.26298,50,1000,1000,,1
F,SAINT TAMMANY PARISH FIRE DISTRICT 9 - BUSH AND FIFTH WARD VOLUNTEER FIRE DEPARTMENT,2000002222,CM61-BEAD-LA-152-2048,81038 STATE HIGHWAY 1083,BUSH,LA,70431,30.60846,-89.9823,50,1000,1000,,1
F,HENDERSON POLICE DEPARTMENT,2000002227,CM61-BEAD-LA-152-2048,1007 AMY ST,HENDERSON,LA,70517,30.31079,-91.79385,50,1000,1000,,1
S,ST. MARTINVILLE SENIOR HIGH SCHOOL,2000002245,CM61-BEAD-LA-152-2048,762 N MAIN ST,SAINT MARTINVILLE,LA,70582,30.13046,-91.82701,50,1000,1000,,1
F,SOUTH BOSSIER VOLUNTEER FIRE DEPARTMENT INCORPORATED STATION 3,2000002247,CM61-BEAD-LA-152-2048,1094 CC SANDAGE RD,ELM GROVE,LA,71051,32.39953,-93.43605,50,1000,1000,,1
F,BREAUX BRIDGE VOLUNTEER FIRE DEPARTMENT,2000002255,CM61-BEAD-LA-152-2048,225 N MAIN ST,BREAUX BRIDGE,LA,70517,30.27433,-91.90053,50,1000,1000,,1
S,BAINS ELEMENTARY SCHOOL,2000002260,CM61-BEAD-LA-152-2048,9792 BAINS RD,SAINT FRANCISVILLE,LA,70775,30.82694,-91.37814,50,1000,1000,,1
S,DODSON HIGH SCHOOL,2000002266,CM61-BEAD-LA-152-2048,305 JONES ST,DODSON,LA,71422,32.07605,-92.65791,50,1000,1000,,1
S,WINNFIELD HIGH SCHOOL,2000002271,CM61-BEAD-LA-152-2048,631 THOMAS MILL RD,WINNFIELD,LA,71483,31.94685,-92.64847,50,1000,1000,,1
H,SAVOY MEDICAL CENTER,2000002297,CM61-BEAD-LA-152-2048,801 POINCIANA AVE,MAMOU,LA,70554,30.64194,-92.41807,50,1000,1000,,1
S,PINE PRAIRIE HIGH SCHOOL,2000002303,CM61-BEAD-LA-152-2048,1557 SPEEDY CAMPBELL DR,PINE PRAIRIE,LA,70576,30.78469,-92.423,50,1000,1000,,1
F,WINNFIELD FIRE DEPARTMENT,2000002348,CM61-BEAD-LA-152-2048,306 S ABEL ST,WINNFIELD,LA,71483,31.92489,-92.63873,50,1000,1000,,1
L,CHATAIGNIER PUBLIC LIBRARY,2000002378,CM61-BEAD-LA-152-2048,6215 CHARLES ARMAND JR ST,CHATAIGNIER,LA,70524,30.5696,-92.32107,50,1000,1000,,1
F,ACADIA - EVANGELINE FIRE PROTECTION DISTRICT,2000002380,CM61-BEAD-LA-152-2048,3213 RAILRD ST,BASILE,LA,70515,30.4844,-92.592,50,1000,1000,,1
S,BAINS LOWER ELEMENTARY SCHOOL,2000002421,CM61-BEAD-LA-152-2048,9794 BAINS RD,SAINT FRANCISVILLE,LA,70775,30.82494,-91.37752,50,1000,1000,,1
S,WINN CORRECTIONAL CENTER,2000002427,CM61-BEAD-LA-152-2048,HIGHWAY 560 GUM SPRINGS RD,WINNFIELD,LA,71483,31.83812,-92.79028,50,1000,1000,,1
F,CHATAIGNIER POLICE DEPARTMENT,2000002446,CM61-BEAD-LA-152-2048,226 MARTIN LUTHER KING DR,CHATAIGNIER,LA,70524,30.56935,-92.3206,50,1000,1000,,1
S,SLAUGHTER COMMUNITY CHARTER SCHOOL,2000002452,CM61-BEAD-LA-152-2048,2944 HIGHWAY 412 W,SLAUGHTER,LA,70777,30.72018,-91.15233,50,1000,1000,,1
F,CHATAGNIER VOLUNTEER FIRE DEPARTMENT,2000002466,CM61-BEAD-LA-152-2048,231 MARTIN LUTHER KING ST,CHATAIGNIER,LA,70524,30.56915,-92.32024,50,1000,1000,,1
S,ST BERNARD SCHOOL,2000002501,CM61-BEAD-LA-152-2048,251 E BRIDGE ST,BREAUX BRIDGE,LA,70517,30.27472,-91.89846,50,1000,1000,,1
F,PARKS POLICE DEPARTMENT,2000002514,CM61-BEAD-LA-152-2048,1010 MARTIN ST,PARKS,LA,70582,30.21235,-91.83212,50,1000,1000,,1
H,FRANKLIN FOUNDATION HOSPITAL,2000002518,CM61-BEAD-LA-152-2048,1097 NW BLVD,FRANKLIN,LA,70538,29.80099,-91.5237,50,1000,1000,,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - MAMOU STATION,2000002535,CM61-BEAD-LA-152-2048,1509 7TH ST,MAMOU,LA,70554,30.64181,-92.41866,50,1000,1000,,1
F,WARD 5 FIRE PROTECTION DISTRICT,2000002586,CM61-BEAD-LA-152-2048,1084 CEDAR LANE,VILLE PLATTE,LA,70586,30.87556,-92.41463,50,1000,1000,,1
F,TURKEY CREEK POLICE DEPARTMENT,2000002593,CM61-BEAD-LA-152-2048,7711 UNITED STATES HIGHWAY 167 N,VILLE PLATTE,LA,70586,30.87599,-92.41216,50,1000,1000,,1
F,WOODLAND VOLUNTEER FIRE DEPARTMENT,2000002618,CM61-BEAD-LA-152-2048,15329 STATE HIGHWAY 67 N,CLINTON,LA,70722,30.94119,-90.95408,50,1000,1000,,1
H,SAINT MARTIN PARISH HEALTH UNITS,2000002632,CM61-BEAD-LA-152-2048,301 W PORT ST,SAINT MARTINVILLE,LA,70582,30.1227,-91.83284,50,1000,1000,,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - PINE PRAIRIE STATION,2000002661,CM61-BEAD-LA-152-2048,1014 EDWIN ELLIOTT DR,PINE PRAIRIE,LA,70576,30.77805,-92.42276,50,1000,1000,,1
H,WINN PARISH MEDICAL CENTER,2000002674,CM61-BEAD-LA-152-2048,301 W BOUNDARY AVE,WINNFIELD,LA,71483,31.92431,-92.64626,50,1000,1000,,1
L,"ST. MARTIN PARISH ABSTRACT CO., INC.",2000002676,CM61-BEAD-LA-152-2048,201 PORTER ST,SAINT MARTINVILLE,LA,70582,30.12943,-91.82861,50,1000,1000,,1
S,RAINTREE ELEMENTARY SCHOOL,2000002687,CM61-BEAD-LA-152-2048,501 RAINTREE DR,BALDWIN,LA,70514,29.85905,-91.55568,50,1000,1000,,1
F,CHARENTON - CHITIMACHA VOLUNTEER FIRE DEPARTMENT,2000002698,CM61-BEAD-LA-152-2048,215 COUSHATTA DR,CHARENTON,LA,70523,29.88374,-91.52862,50,1000,1000,,1
F,SAINT MARTINVILLE POLICE DEPARTMENT,2000002704,CM61-BEAD-LA-152-2048,105 NEW MARKET ST,SAINT MARTINVILLE,LA,70582,30.12316,-91.82704,50,1000,1000,,1
S,MAMOU HIGH SCHOOL,2000002712,CM61-BEAD-LA-152-2048,1008 SEVENTH ST,MAMOU,LA,70554,30.62655,-92.41815,50,1000,1000,,1
F,VILLE PLATTE POLICE DEPARTMENT,2000002726,CM61-BEAD-LA-152-2048,114 ARMAND ST,VILLE PLATTE,LA,70586,30.68737,-92.27342,50,1000,1000,,1
S,BREAUX BRIDGE HIGH SCHOOL,2000002746,CM61-BEAD-LA-152-2048,1015 BREAUX BRIDGE HIGH SCHOOL RD,BREAUX BRIDGE,LA,70517,30.25495,-91.85811,50,1000,1000,,1
S,CHATAIGNIER ELEMENTARY SCHOOL,2000002759,CM61-BEAD-LA-152-2048,5762 VINE ST,CHATAIGNIER,LA,70524,30.56857,-92.31288,50,1000,1000,,1
F,BASILE POLICE DEPARTMENT / BASILE TOWN JAIL,2000002769,CM61-BEAD-LA-152-2048,1316 S RYAN AVE,BASILE,LA,70515,30.48485,-92.5923,50,1000,1000,,1
F,EVANGELINE PARISH WARD 5 FIRE PROTECTION DISTRICT,2000002774,CM61-BEAD-LA-152-2048,1084 CEDAR LANE,TURKEY CREEK,LA,70585,30.87452,-92.41512,50,1000,1000,,1
S,B. EDWARD BOUDREAUX MIDDLE SCHOOL,2000002799,CM61-BEAD-LA-152-2048,18333 HIGHWAY 182 W,BALDWIN,LA,70514,29.85967,-91.57313,50,1000,1000,,1
L,KORAN STATION BRANCH LIBRARY,2000002807,CM61-BEAD-LA-152-2048,451 FAIRVIEW POINT RD,ELM GROVE,LA,71051,32.41865,-93.45457,50,1000,1000,,1
S,FIFTH WARD JUNIOR HIGH SCHOOL,2000002816,CM61-BEAD-LA-152-2048,81419 HIGHWAY 21,BUSH,LA,70431,30.61479,-89.92301,50,1000,1000,,1
F,SUN POLICE DEPARTMENT,2000002826,CM61-BEAD-LA-152-2048,30285 LOCK NUMBER 3 RD,BOGALUSA,LA,70427,30.64937,-89.8914,50,1000,1000,,1
S,EVANGEL HOUSE CHRISTIAN ACADEMY,2000002847,CM61-BEAD-LA-152-2048,7084 CEMETARY HIGHWAY,SAINT MARTINVILLE,LA,70582,30.0939,-91.82752,50,1000,1000,,1
F,HENDERSON VOLUNTEER FIRE DEPARTMENT NINA SUBSTATION,2000002863,CM61-BEAD-LA-152-2048,1008 NINA HIGHWAY,HENDERSON,LA,70517,30.3127,-91.82348,50,1000,1000,,1
