type,entity_name,location_id,entity_number,cms_number,frn,project_id,address_primary,city,state,zip_code,latitude,longitude,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency
F,SAINT TAMMANY PARISH FIRE DISTRICT 12 STATION 122,,,,,CM61-BEAD-LA-2260,74450 STATE HIGHWAY 25,COVINGTON,LA,70435,30.51254,-90.11581,0,50,1000,1000,1
F,CECILIA VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2260,1040 SCHOOL ST,BREAUX BRIDGE,LA,70517,30.33679,-91.84886,0,50,1000,1000,1
S,ST MARY'S NATIVITY SCHOOL,,,,,CM61-BEAD-LA-2260,3492 NIES ST,RACELAND,LA,70394,29.7323,-90.62858,0,50,1000,1000,1
F,WEBSTER PARISH FIRE DISTRICT 11 - SPRINGHILL FIRE DEPARTMENT STATION 2,,,,,CM61-BEAD-LA-4047,407 BUTLER ST,SPRINGHILL,LA,71075,33.00549,-93.46677,0,50,1000,1000,1
L,EVANGELINE PARISH LIBRARY,,,,11784766,CM61-BEAD-LA-2260,916 W MAIN ST,VILLE PLATTE,LA,70586,30.69333,-92.28719,0,50,1000,1000,1
F,JEFFERSON DAVIS PARISH FIRE DISTRICT 5,,,,,CM61-BEAD-LA-2260,704 3RD AVE,FENTON,LA,70640,30.36516,-92.91948,0,50,1000,1000,1
L,IBERVILLE PARISH LIBRARY,,,,,CM61-BEAD-LA-2260,24605 J GRALD BERRET BLVD,PLAQUEMINE,LA,70764,30.26545,-91.24821,0,50,1000,1000,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - DONALDSONVILLE STATION,,,,,CM61-BEAD-LA-2247,2171 STATE HIGHWAY 308,DONALDSONVILLE,LA,70346,30.09554,-91.02278,0,50,1000,1000,1
S,LIVE OAK JUNIOR HIGH,,,,,CM61-BEAD-LA-2247,35086 HIGHWAY 16 SPUR,WATSON,LA,70786,30.57638,-90.95512,0,50,1000,1000,1
F,SAINT TAMMANY PARISH FIRE DISTRICT 4 STATION 42,1303013868,,,,CM61-BEAD-LA-2260,3951 STATE HIGHWAY 22,MANDEVILLE,LA,70471,30.396120071411133,-90.09432983398438,0,50,1000,1000,1
S,RAYNE HIGH SCHOOL,,,,11895570,CM61-BEAD-LA-2260,1016 N POLK ST,RAYNE,LA,70578,30.24661,-92.2674,0,50,1000,1000,1
L,JEFFERSON PARISH LIBRARY,,,,11701059,CM61-BEAD-LA-2247,4747 W NAPOLEON AVE,METAIRIE,LA,70001,29.99489,-90.18559,0,50,1000,1000,1
F,BENTON POLICE DEPARTMENT,,,,,CM61-BEAD-LA-4047,201 SIBLEY ST,BENTON,LA,71006,32.69674,-93.74042,0,50,1000,1000,1
S,"VITA (Volunteer Instructors Teaching Adults), St.Landry Adult Education",,,,,CM61-BEAD-LA-2260,804 N Union St,Opelousas,LA,70570,30.54095,-92.07948,0,50,1000,1000,1
S,BLANCHARD ELEMENTARY SCHOOL,,,,,CM61-BEAD-LA-3895,402 BIRCH AVE,SHREVEPORT,LA,71107,32.58146,-93.88749,0,71,1000,1000,1
F,BALL VOLUNTEER FIRE DEPARTMENT STATION 3,,,,,CM61-BEAD-LA-2260,PINEBROOK TRACE,BALL,LA,71405,31.41811,-92.4175,0,50,1000,1000,1
S,CHAHTA-IMA ELEMENTARY SCHOOL,,,,11788908,CM61-BEAD-LA-2247,27488 PICHON RD,LACOMBE,LA,70445,30.31345,-89.9478,0,50,1000,1000,1
F,MED EXPRESS AMBULANCE SERVICE INCORPORATED,,,,,CM61-BEAD-LA-2260,1425 HICKORY ST,POLLOCK,LA,71467,31.52651,-92.4156,0,50,1000,1000,1
F,EASTBANK CONSOLIDATED FIRE DEPARTMENT STATION 19,,,,,CM61-BEAD-LA-2247,455 EDWARDS AVE,HARAHAN,LA,70123,29.94977,-90.19069,0,50,1000,1000,1
F,LIVINGSTON PARISH FIRE DISTRICT 11,,,,,CM61-BEAD-LA-2260,33815 STATE HIGHWAY 43,INDEPENDENCE,LA,70443,30.60158,-90.61361,0,50,1000,1000,1
F,MANCHAC VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2247,30221 US HIGHWAY 51,PONCHATOULA,LA,70454,30.44766,-90.46664,0,50,1000,1000,1
F,COLLINSTON VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-3913,MAIN ST,COLLINSTON,LA,71229,32.68795,-91.87522,0,50,1000,1000,1
L,SHREVE MEMORIAL LIBRARY,,,,,CM61-BEAD-LA-2260,1625 DAVID RAINES RD,SHREVEPORT,LA,71107,32.53691,-93.82719,0,50,1000,1000,1
S,SIMPSON HIGH SCHOOL,,,,14661540,CM61-BEAD-LA-2260,4262 HIGHWAY 8,SIMPSON,LA,71474,31.26091,-93.01006,0,50,1000,1000,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - PINE PRAIRIE STATION,,,,,CM61-BEAD-LA-2260,1014 EDWIN ELLIOTT DR,PINE PRAIRIE,LA,70576,30.77805,-92.42276,0,50,1000,1000,1
S,BROADMOOR MIDDLE SCHOOL,,,,11786555,CM61-BEAD-LA-2260,1225 SHARP RD,BATON ROUGE,LA,70815,30.44453,-91.0668,0,50,1000,1000,1
F,ROBELINE POLICE DEPARTMENT,,,,,CM61-BEAD-LA-2260,9069 TEXAS ST,ROBELINE,LA,71469,31.69092,-93.30345,0,50,1000,1000,1
F,CULLEN FIRE PROTECTION DISTRICT 6 STATION 1,,,,,CM61-BEAD-LA-4047,405 COYLE AVE,CULLEN,LA,71021,32.96803,-93.45526,0,50,1000,1000,1
S,THE DUFROCQ SCHOOL,,,,11777307,CM61-BEAD-LA-2260,330 S 19TH ST,BATON ROUGE,LA,70806,30.44484,-91.1685,0,50,1000,1000,1
F,PINE PRAIRIE VOLUNTEER FIRE DEPARTMENT WARD 4,,,,,CM61-BEAD-LA-2260,1014 EDWIN ELLIOTT DR,PINE PRAIRIE,LA,70576,30.77805,-92.42276,0,50,1000,1000,1
F,GRAND COTEAU VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2260,453 MARTIN LUTHER KING DR,GRAND COTEAU,LA,70541,30.41843,-92.05172,0,50,1000,1000,1
F,CHATAIGNIER VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2260,231 MARTIN LUTHER KING ST,CHATAIGNIER,LA,70524,30.56915,-92.32024,0,50,1000,1000,1
F,JEFFERSON PARISH SHERIFFS DEPARTMENT,,,,,CM61-BEAD-LA-2247,"197 WBANK EXPRESSWAY, SUITE 1415",GRETNA,LA,70056,29.91465,-90.05396,0,50,1000,1000,1
F,NATCHITOCHES PARISH FIRE PROTECTION DISTRICT 7 STATION 4,,,,,CM61-BEAD-LA-2260,449 STATE HIGHWAY 1221,MARTHAVILLE,LA,71450,31.78093,-93.42243,0,50,1000,1000,1
H,IBERVILLE PARISH HEALTH UNIT,1287246248,,,,CM61-BEAD-LA-2260,24705 PLAZA DR,PLAQUEMINE,LA,70764,30.26325225830078,-91.24706268310547,0,50,1000,1000,1
F,GRANT PARISH FIRE DISTRICT 3,,,,,CM61-BEAD-LA-2260,705 ELM ST,DRY PRONG,LA,71423,31.57539,-92.52825,0,50,1000,1000,1
L,PARISH OF ST JAMES,,,,,CM61-BEAD-LA-2260,2631 HIGHWAY 20,VACHERIE,LA,70090,29.99258,-90.72418,0,50,1000,1000,1
F,SAINT LANDRY PARISH FIRE DISTRICT 3 STATION 2,,,,,CM61-BEAD-LA-2260,10351 LAWLER HIGHWAY,OPELOUSAS,LA,70570,30.51918,-92.18023,0,50,1000,1000,1
F,SAINT BERNARD PARISH FIRE DISTRICT ENGINE 5,,,,,CM61-BEAD-LA-2260,2400 E JUDGE PEREZ DR,CHALMETTE,LA,70043,29.9376,-89.9432,0,50,1000,1000,1
L,LIVINGSTON PARISH LIBRARY,,,,,CM61-BEAD-LA-2260,239 FLORIDA AVE,DENHAM SPRINGS,LA,70726,30.48287,-90.95469,0,50,1000,1000,1
F,SAINT JAMES PARISH SHERIFFS DEPARTMENT / SAINT JAMES PARISH DETENTION CENTER,,,,,CM61-BEAD-LA-2260,5800 STATE HIGHWAY 44,CONVENT,LA,70723,29.99416,-90.81749,0,50,1000,1000,1
F,SAINT LANDRY PARISH FIRE PROTECTION DISTRICT 2 STATION 1,,,,,CM61-BEAD-LA-2300,514 SAIZAN AVE,PORT BARRE,LA,70577,30.55559,-91.9576,0,50,1000,1000,1
F,OAK HILL VOLUNTEER FIRE DEPARTMENT STATION 3,,,,,CM61-BEAD-LA-2260,6740 STATE HIGHWAY 112,ELMER,LA,71424,31.13495,-92.68716,0,50,1000,1000,1
F,HOLIDAY VILLAGE VOLUNTEER FIRE DEPARTMENT DISTRICT 4 STATION 3,,,,,CM61-BEAD-LA-2260,201 RADIO RD,PINEVILLE,LA,71360,31.30945,-92.4168,0,50,1000,1000,1
F,SOUTH BOSSIER VOLUNTEER FIRE DEPARTMENT STATION 5,,,,,CM61-BEAD-LA-2260,8698 US HIGHWAY 71,ELM GROVE,LA,71051,32.38551,-93.59502,0,50,1000,1000,1
L,ROSEDALE BRANCH LIBRARY,,,,,CM61-BEAD-LA-2250,SIDNEY RD,ROSEDALE,LA,70772,30.4343,-91.44746,0,50,1000,1000,1
S,MAMOU ELEMENTARY SCHOOL,,,,,CM61-BEAD-LA-2260,1205 FOURTH ST,MAMOU,LA,70554,30.63889,-92.42206,0,50,1000,1000,1
F,NEW ROADS VOLUNTEER FIRE DEPARTMENT - SUBSTATION AND TRAINING CENTER,,,,,CM61-BEAD-LA-2250,7525 MORGANZA HIGHWAY,NEW ROADS,LA,70760,30.71374,-91.53859,0,50,1000,1000,1
F,NEW ORLEANS POLICE DEPARTMENT,,,,,CM61-BEAD-LA-3975,715 S BRD ST,NEW ORLEANS,LA,70119,29.96092,-90.09286,0,40,1000,1000,1
S,ANACOCO ELEMENTARY SCHOOL,,,,14661540,CM61-BEAD-LA-2260,4726 PORT ARTHUR AVE,ANACOCO,LA,71403,31.25478,-93.34825,0,50,1000,1000,1
F,SAINT TAMMANY PARISH FIRE DISTRICT 3 TRAINING CENTER,,,,,CM61-BEAD-LA-2247,29278 UNITED STATES HIGHWAY 190,LACOMBE,LA,70445,30.31171,-89.91396,0,50,1000,1000,1
L,CONCORDIA PARISH LIBRARY,,,,,CM61-BEAD-LA-2260,8723 HIGHWAY 566,CLAYTON,LA,71326,31.72404,-91.54075,0,50,1000,1000,1
F,MEDICAL EXPRESS AMBULANCE SERVICE INCORPORATED,,,,,CM61-BEAD-LA-2260,100 S MAGNOLIA ST,WINNFIELD,LA,71483,31.92764,-92.64746,0,50,1000,1000,1
S,FAIRVIEW-ALPHA ELEMENTARY & JUNIOR HIGH SCHOOL,,,,,CM61-BEAD-LA-2260,1439 HIGHWAY 71,CAMPTI,LA,71411,31.93922,-93.1506,0,50,1000,1000,1
L,LAFAYYETE PARISH LIBRARY,,,,,CM61-BEAD-LA-2260,708 1ST ST,DUSON,LA,70529,30.23601,-92.17844,0,50,1000,1000,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - DEQUINCY STATION,1305856383,,,,CM61-BEAD-LA-2260,130 W 4TH ST,DEQUINCY,LA,70633,30.4444522857666,-93.45796203613281,0,50,1000,1000,1
L,NEW ORLEANS PUBLIC LIBRARY - GENTILLY BRANCH,,,,,CM61-BEAD-LA-3975,2077 CATON ST,NEW ORLEANS,LA,70122,29.99953,-90.06211,0,40,1000,1000,1
S,REDEMPTORIST CATHOLIC SCHOOL,,,,11544509,CM61-BEAD-LA-2260,606 S AVE N,CROWLEY,LA,70526,30.21988,-92.36449,0,50,1000,1000,1
S,SOUTHERN HILLS ELEMENTARY SCHOOL,,,,11894755,CM61-BEAD-LA-2260,9075 KINGSTON RD,SHREVEPORT,LA,71118,32.40362,-93.78031,0,50,1000,1000,1
F,DEVILLE VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2260,7557 HICKORY GROVE RD,DEVILLE,LA,71328,31.43031,-92.23713,0,50,1000,1000,1
F,DESOTO PARISH FIRE DISTRICT 8 STATION 4,,,,,CM61-BEAD-LA-2260,582 RAILRD AVE,MANSFIELD,LA,71052,32.01706,-93.72265,0,50,1000,1000,1
F,WASHINGTON PARISH FIRE PROTECTION DISTRICT 6,1083159583,,,,CM61-BEAD-LA-2260,26021 STATE HIGHWAY 21,ANGIE,LA,70426,30.897159576416016,-89.83464813232422,0,50,1000,1000,1
F,WHITE CASTLE VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2250,32535 BOWIE ST,WHITE CASTLE,LA,70788,30.16877,-91.14678,0,50,1000,1000,1
F,JUNCTION VOLUNTEER FIRE DEPARTMENT DISTRICT 1,,,,,CM61-BEAD-LA-2260,272 MOUTH OF THE CREEK RD,MERRYVILLE,LA,70653,30.84456,-93.51455,0,50,1000,1000,1
F,RED RIVER FIRE PROTECTION DISTRICT,,,,,CM61-BEAD-LA-3913,1900 LISSO ST,COUSHATTA,LA,71019,32.01505,-93.34171,0,50,1000,1000,1
F,MAURICE POLICE DEPARTMENT,,,,,CM61-BEAD-LA-2247,115 W CORINE ST,MAURICE,LA,70555,30.10495,-92.12481,0,50,1000,1000,1
S,LIVE OAK HIGH SCHOOL,,,,,CM61-BEAD-LA-2247,35086 OLD LA HIGHWAY 16,WATSON,LA,70786,30.57652,-90.95294,0,50,1000,1000,1
S,WEST ST. MARY HIGH SCHOOL,,,,,CM61-BEAD-LA-2260,18333 HIGHWAY 182 W,BALDWIN,LA,70514,29.85967,-91.57313,0,50,1000,1000,1
S,RAYBURN CORRECTIONAL INSTITUTE,,,,,CM61-BEAD-LA-2260,27268 HIGHWAY 21,ANGIE,LA,70426,30.92264,-89.81572,0,50,1000,1000,1
F,KENNER POLICE DEPARTMENT,,,,,CM61-BEAD-LA-2247,500 VETERANS MEMORIAL BOULEVARD,KENNER,LA,70062,30.00613,-90.26378,0,50,1000,1000,1
H,Ochsner Health Center - West Bank,,,19-0036,,CM61-BEAD-LA-2247,"120 Ochsner Blvd., Suite 180",Gretna,LA,70056,29.88407,-90.02694,0,50,1000,1000,1
F,TANGIPAHOA PARISH SHERIFFS SUBSTATION,,,,,CM61-BEAD-LA-2247,15475 CLUB DELUXE RD,HAMMOND,LA,70403,30.47565,-90.46749,0,50,1000,1000,1
F,SIMMESPORT POLICE DEPARTMENT,,,,,CM61-BEAD-LA-2250,372 MISSION DR,SIMMESPORT,LA,71369,30.98591,-91.80914,0,50,1000,1000,1
S,TUCKER MEMORIAL ELEMENTARY SCHOOL,,,,,CM61-BEAD-LA-2247,310 S THIRD ST,PONCHATOULA,LA,70454,30.43715,-90.43555,0,50,1000,1000,1
L,CECILIA BRANCH LIBRARY,,,,,CM61-BEAD-LA-2260,2460 CECILIA SR HIGH,BREAUX BRIDGE,LA,70517,30.33749,-91.8401,0,50,1000,1000,1
F,NORTH GOLDEN MEADOW STATION - LAFOURCHE FIRE DISTRICT NUMBER 3,,,,,CM61-BEAD-LA-2260,2502 NORMAN ST,GALLIANO,LA,70354,29.40672,-90.27949,0,50,1000,1000,1
S,NICHOLLS STATE UNIVERSITY,,,,,CM61-BEAD-LA-2260,UNIVERSITY STATION LA HIGHWAY 1,THIBODAUX,LA,70310,29.79591,-90.80232,0,50,1000,1000,1
S,MINDEN HIGH SCHOOL,,,,,CM61-BEAD-LA-2260,1103 S COLLEGE ST,MINDEN,LA,71055,32.61713,-93.29044,0,50,1000,1000,1
S,DELCAMBRE ELEMENTARY SCHOOL,,,,,CM61-BEAD-LA-4225,706 MARTIN LUTHER KING DR,DELCAMBRE,LA,70528,29.95121,-91.99403,0,50,1000,1000,1
F,LYDIA VOLUNTEER FIRE DEPARTMENT STATION 800,,,,,CM61-BEAD-LA-2260,7209 WEEKS ISLAND RD,LYDIA,LA,70565,29.92015,-91.79211,0,50,1000,1000,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - BUNKIE STATION,,,,,CM61-BEAD-LA-2260,399 EVERGREEN ST,BUNKIE,LA,71322,30.95351,-92.17897,0,50,1000,1000,1
S,MCNEESE STATE UNIVERSITY,,,,,CM61-BEAD-LA-2260,4205 RYAN ST,LAKE CHARLES,LA,70605,30.18096,-93.21807,0,50,1000,1000,1
F,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT - JOHN T PRATTS STATION 83,,,,,CM61-BEAD-LA-2247,74200 STATE HIGHWAY 59,COVINGTON,LA,70435,30.50991,-90.04105,0,50,1000,1000,1
S,MCDONOGH #35 COLLEGE PREPARATORY SCHOOL,,,,,CM61-BEAD-LA-3975,4000 CADILLAC ST,NEW ORLEANS,LA,70122,29.99816,-90.0825,0,40,1000,1000,1
L,DELCAMBRE BRANCH LIBRARY INC,,,,,CM61-BEAD-LA-4225,206 W MAIN ST,DELCAMBRE,LA,70528,29.94855,-91.98942,0,50,1000,1000,1
S,WOODLAWN MIDDLE SCHOOL,,,,,CM61-BEAD-LA-2247,175 WOODLAWN SCHOOL RD,WEST MONROE,LA,71292,32.41379,-92.21476,0,50,1000,1000,1
S,ST MARTIN'S EPISCOPAL SCHOOL,,,,,CM61-BEAD-LA-2247,225 GREEN ACRES RD,METAIRIE,LA,70003,29.97811,-90.19064,0,50,1000,1000,1
F,NEW ORLEANS FIRE DEPARTMENT SQUIRT 27 LADDER 11 AND CAR 503,,,,,CM61-BEAD-LA-3975,2118 ELYSIAN FIELDS AVE,NEW ORLEANS,LA,70117,29.97935,-90.05835,0,40,1000,1000,1
F,BIENVILLE PARISH FIRE PROTECTION DISTRICT WARDS 4 AND 5 STATION 2,,,,,CM61-BEAD-LA-2221,1566 STATE HIGHWAY 516,HEFLIN,LA,71039,32.41261,-93.2361,0,50,1000,1000,1
H,Ochsner Health Center - Baptist McFarland Medical Plaza,,,19-0036,,CM61-BEAD-LA-3975,"4429 Clara Street, Suite 500",New Orleans,LA,70115,29.93836,-90.1041,0,40,1000,1000,1
H,RICHARDSON MEDICAL CENTER,,,,,CM61-BEAD-LA-2331,254 HIGHWAY 3048,RAYVILLE,LA,71269,32.46336,-91.74904,0,50,1000,1000,1
F,WARD FOUR FIRE PROTECTION DISTRICT,,,,,CM61-BEAD-LA-2260,261 STATE HIGHWAY 505,JONESBORO,LA,71251,32.23981,-92.6086,0,50,1000,1000,1
F,RATTAN FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2260,6454 PROSPECT RD,FLORIEN,LA,71429,31.37039,-93.51786,0,50,1000,1000,1
F,CADDO PARISH FIRE DISTRICT 3,,,,,CM61-BEAD-LA-2247,9081 US HIGHWAY 80,GREENWOOD,LA,71033,32.44181,-93.96453,0,50,1000,1000,1
H,LOUISIANA CENTER FOR COMMUNITY HEALTH - CENTRAL REGIONAL OFFICE,,,,,CM61-BEAD-LA-2260,5604 COLISEUM BOULEVARD,ALEXANDRIA,LA,71303,31.29714,-92.50512,0,50,1000,1000,1
F,NATALBANY VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2247,15146 FIRE STATION RD,HAMMOND,LA,70401,30.54517,-90.47836,0,50,1000,1000,1
S,UNION CENTRAL ELEMENTARY SCHOOL,,,,,CM61-BEAD-LA-2331,649 HIGHWAY 849,COLUMBIA,LA,71418,32.07304,-92.0777,0,50,1000,1000,1
F,OAKDALE FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2260,115 N 10TH ST,OAKDALE,LA,71463,30.81602,-92.66235,0,50,1000,1000,1
F,LAKE CHARLES FIRE DEPARTMENT - NORTH STATION,,,,,CM61-BEAD-LA-2260,1711 OPELOUSAS ST,LAKE CHARLES,LA,70601,30.24259,-93.1961,0,50,1000,1000,1
F,NEW ROADS EMERGENCY MEDICAL SERVICES DISTRICT 5 STATION 2,,,,,CM61-BEAD-LA-2260,81 NEW RDS ST,NEW ROADS,LA,70760,30.70157,-91.43623,0,50,1000,1000,1
L,AUDUBON REGIONAL LIBRARY OF EAST FELICIANA PARISH,,,,,CM61-BEAD-LA-2247,12220 WOODVILLE ST,CLINTON,LA,70722,30.86696,-91.01821,0,50,1000,1000,1
F,NEW LLANO POLICE DEPARTMENT,,,,,CM61-BEAD-LA-2260,211 STANTON ST,NEW LLANO,LA,71461,31.1164,-93.27808,0,50,1000,1000,1
L,BRANCH PLAUCHEVILLE LIBRARY,,,,,CM61-BEAD-LA-2260,GIN ST,PLAUCHEVILLE,LA,71362,30.96527,-91.98032,0,50,1000,1000,1
F,JEFFERSON DAVIS FIRE DISTRICT 4,,,,,CM61-BEAD-LA-2260,5335 STATE HIGHWAY 14,LAKE ARTHUR,LA,70549,30.08545,-92.69672,0,50,1000,1000,1
F,JONESVILLE VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2331,DIVISION ST,JONESVILLE,LA,71343,31.62445,-91.81922,0,50,1000,1000,1
F,GRAMERCY POLICE DEPARTMENT,,,,,CM61-BEAD-LA-2260,111 E MAIN ST,GRAMERCY,LA,70052,30.04767,-90.68977,0,50,1000,1000,1
S,DENHAM SPRINGS BEAUTY SCHOOL,,,,,CM61-BEAD-LA-2260,923 FLORIDA BLVD SE,DENHAM SPRINGS,LA,70726,30.48492,-90.94547,0,50,1000,1000,1
H,Ochsner LSU Health Shreveport - Ambulatory Care Center,,,19-0098,,CM61-BEAD-LA-2260,1606 Kings Highway,Shreveport,LA,71103,32.48194,-93.76392,0,50,1000,1000,1
F,HAYNESVILLE VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2331,1846 SHERMAN ST,HAYNESVILLE,LA,71038,32.96237,-93.14001,0,50,1000,1000,1
F,NATCHITOCHES FIRE DEPARTMENT STATION 2,,,,,CM61-BEAD-LA-2260,701 E 5TH ST,NATCHITOCHES,LA,71457,31.76242,-93.07828,0,50,1000,1000,1
F,PONTCHARTRAIN LEVEE DISTRICT POLICE,,,,,CM61-BEAD-LA-2260,2204 ALBERT ST,LUTCHER,LA,70071,30.03943,-90.69818,0,50,1000,1000,1
F,SCOTT VOLUNTEER FIRE DEPARTMENT STATION 2,,,,,CM61-BEAD-LA-2260,2133 DULLES DR,SCOTT,LA,70583,30.21023,-92.09517,0,50,1000,1000,1
F,LIVINGSTON FIRE DISTRICT 4 STATION 3 - WATSON,,,,,CM61-BEAD-LA-2247,34893 STATE HIGHWAY 1019,DENHAM SPRINGS,LA,70706,30.57451,-90.95623,0,50,1000,1000,1
F,SPEARSVILLE VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2331,2456 STATE HIGHWAY 3121,SPEARSVILLE,LA,71277,33.00886,-92.58715,0,50,1000,1000,1
F,ABBEVILLE FIRE DEPARTMENT,,,,,CM61-BEAD-LA-4225,210 W VERMILION ST,ABBEVILLE,LA,70510,29.9766,-92.13605,0,50,1000,1000,1
F,PARHAMS VOLUNTEER FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2260,1674 PARHAMS RD,JONESVILLE,LA,71343,31.45896,-91.73315,0,50,1000,1000,1
S,DELTA COLLEGE INC - SLIDELL CAMPUS,,,,,CM61-BEAD-LA-3894,105 GAUSE BLVD,SLIDELL,LA,70458,30.28517,-89.77805,0,71,1000,1000,1
L,ST MARY PARISH LIBRARY,,,,,CM61-BEAD-LA-2300,625 LAKE PALOURDE RD,AMELIA,LA,70340,29.66538,-91.10265,0,50,1000,1000,1
F,BROUILLETTE VOLUNTEER FIRE DEPARTMENT - SUBSTATION,1051831794,,,,CM61-BEAD-LA-2260,4036 STATE HIGHWAY 452,MARKSVILLE,LA,71351,31.21023178100586,-92.02792358398438,0,50,1000,1000,1
F,OUACHITA PARISH FIRE PROTECTION DISTRICT 1 STATION 8 CALHOUN,,,,,CM61-BEAD-LA-4225,133 COWBOY RD,CALHOUN,LA,71225,32.5198,-92.32546,0,50,1000,1000,1
F,SHREVEPORT FIRE DEPARTMENT STATION 22,,,,,CM61-BEAD-LA-2260,2022 SERN LOOP,SHREVEPORT,LA,71106,32.52515,-93.75018,0,50,1000,1000,1
F,METRO MISS - LOU AMBULANCE SERVICE LIMITED LIABILITY COMPANY,,,,,CM61-BEAD-LA-2260,8333 UNITED STATES HIGHWAY 84 W,FERRIDAY,LA,71334,31.60827,-91.6304,0,50,1000,1000,1
F,CROWLEY POLICE DEPARTMENT,,,,,CM61-BEAD-LA-2260,426 N AVE F,CROWLEY,LA,70526,30.21311,-92.37418,0,50,1000,1000,1
F,NORTH SABINE FIRE PROTECTION DISTRICT NOBLE STATION 1,,,,,CM61-BEAD-LA-2260,423 STATE HIGHWAY 1218,NOBLE,LA,71462,31.68063,-93.71428,0,50,1000,1000,1
S,ESTHERWOOD ELEMENTARY SCHOOL,,,,11894540,CM61-BEAD-LA-2260,214 JEFFERSON AVE,ESTHERWOOD,LA,70534,30.1872,-92.46399,0,50,1000,1000,1
S,CLAIBORNE CHRISTIAN,,,,,CM61-BEAD-LA-2260,334 LAIRD ST,WEST MONROE,LA,71291,32.51947,-92.18111,0,50,1000,1000,1
F,WEBSTER PARISH FIRE PROTECTION DISTRICT 11 SPRINGHILL FIRE DISTRICT STATION 1,,,,,CM61-BEAD-LA-4047,110 S MAIN ST,SPRINGHILL,LA,71075,33.00145,-93.46152,0,50,1000,1000,1
F,ROCKY BRANCH CROSSROADS FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2331,200 MATTIE ROAN RD,FARMERVILLE,LA,71241,32.68119,-92.20284,0,50,1000,1000,1
F,GRANT PARISH FIRE DISTRICT 4,,,,,CM61-BEAD-LA-2260,4560 STATE HIGHWAY 500,GEORGETOWN,LA,71432,31.77708,-92.4896,0,50,1000,1000,1
S,OLLA-STANDARD ELEMENTARY SCHOOL,,,,,CM61-BEAD-LA-2260,4170 SCHOOL DR,OLLA,LA,71465,31.91104,-92.23476,0,50,1000,1000,1
S,NORTHSIDE CHRISTIAN SCHOOL,,,,,CM61-BEAD-LA-2260,809 E NERN AVE,CROWLEY,LA,70526,30.20702,-92.36162,0,50,1000,1000,1
S,L.P. MONTELEONE JUNIOR HIGH SCHOOL,,,,,CM61-BEAD-LA-2260,63000 BLUE MARLIN DR,MANDEVILLE,LA,70448,30.34496,-90.0214,0,50,1000,1000,1
F,WEBSTER PARISH FIRE DISTRICT 4 - DUBBERLY FIRE DEPARTMENT,,,,,CM61-BEAD-LA-2247,838 STATE HIGHWAY 532,DUBBERLY,LA,71024,32.53993,-93.22169,0,50,1000,1000,1
F,BEAUREGARD VOLUNTEER FIRE PROTECTION DISTRICT 3 - LONGACRE STATION,,,,,CM61-BEAD-LA-2247,750 LONGACRE RD,DERIDDER,LA,70634,30.84332,-93.1488,0,50,1000,1000,1
S,BAYOU BOEUF ELEMENTARY SCHOOL,,,,,CM61-BEAD-LA-2260,4138 HIGHWAY 307,THIBODAUX,LA,70301,29.76932,-90.55843,0,50,1000,1000,1
F,CARLYSS VOLUNTEER FIRE DEPARTMENT STATION 1,,,,,CM61-BEAD-LA-2260,5151 VOLUNTEER RD,SULPHUR,LA,70665,30.17196,-93.38837,0,50,1000,1000,1
F,LAPLACE VOLUNTEER FIRE DEPARTMENT STATION 53,,,,,CM61-BEAD-LA-2260,1703 SAINT ANDREWS BOULEVARD,LA PLACE,LA,70068,30.09743,-90.49238,0,50,1000,1000,1
F,WEBSTER PARISH FIRE DISTRICT 3 DOYLINE FIRE DEPARTMENT,,,,,CM61-BEAD-LA-3895,2344 STATE HIGHWAY 163,DOYLINE,LA,71023,32.47765,-93.3965,0,71,1000,1000,1
S,MOORINGSPORT ELEMENTARY SCHOOL,1355545234,,,11892767,CM61-BEAD-LA-3895,602 LATIMER ST,MOORINGSPORT,LA,71060,32.68717956542969,-93.96053314208984,0,71,1000,1000,1
